case:concept:name,concept:name,org:resource,start:timestamp,time:timestamp,CLOSURE_REASON = 1 - Client lost,CLOSURE_REASON = NotDef,CLOSURE_REASON = 4 - Open new bank account. Same dip,CLOSURE_REASON = 2 - Keep bank account. Same dip,CLOSURE_REASON = 7 - Keep other relationships. Same dip,CLOSURE_REASON = 3 - Keep bank account. Different dip,CLOSURE_REASON = 8 - Keep other relationships. Different dip,CLOSURE_REASON = 6 - Relationship changed,CLOSURE_REASON = 5 - Open new bank account. Different dip,CLOSURE_TYPE = Client Recess,CLOSURE_TYPE = Inheritance,CLOSURE_TYPE = Bank Recess,CLOSURE_TYPE = Porting,CLOSURE_TYPE = NotDef
201811005422,Pending Liquidation Request,BOC,2018-11-14 16:41:20+00:00,2018-11-16 10:50:20+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811005422,Request completed with account closure,BOC,2018-11-16 10:50:20+00:00,2018-11-16 10:50:20+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811005747,Request created,00617,2018-11-15 12:09:53+00:00,2018-11-15 12:13:20+00:00,,,,,,,,,,,,,,
201811005747,Service closure Request with network responsibility,NotDef,2018-11-15 12:13:20+00:00,2018-11-15 12:24:24+00:00,,,,,,,,,,,,,,
201811005747,Authorization Requested,00424,2018-11-15 12:24:24+00:00,2018-11-23 11:16:37+00:00,,,,,,,,,,,,,,
201811005747,Service closure Request with BO responsibility,BOC,2018-11-23 11:16:37+00:00,2018-12-03 13:16:30+00:00,,,,,,,,,,,,,,
201811005747,Pending Request for acquittance of heirs,BOC,2018-12-03 13:16:30+00:00,2018-12-03 13:19:30+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
201811005747,Request completed with account closure,BOC,2018-12-03 13:19:30+00:00,2018-12-03 13:19:30+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
201811005954,Request created,00132,2018-11-15 16:53:56+00:00,2018-11-15 16:57:04+00:00,,,,,,,,,,,,,,
201811005954,Service closure Request with BO responsibility,00837,2018-11-15 16:57:04+00:00,2018-12-03 08:18:04+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811005954,Authorization Requested,00473,2018-12-03 08:18:04+00:00,2018-12-03 09:54:04+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811005954,Service closure Request with BO responsibility,BOC,2018-12-03 09:54:04+00:00,2018-12-04 12:25:04+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811005954,Pending Request for Reservation Closure,BOC,2018-12-04 12:25:04+00:00,2018-12-04 12:29:04+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811005954,Pending Liquidation Request,BOC,2018-12-04 12:29:04+00:00,2018-12-05 10:39:04+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811005954,Request completed with account closure,BOC,2018-12-05 10:39:04+00:00,2018-12-05 10:39:04+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811006467,Request created,00880,2018-11-16 17:19:26+00:00,2018-11-16 17:24:25+00:00,,,,,,,,,,,,,,
201811006467,Service closure Request with network responsibility,NotDef,2018-11-16 17:24:25+00:00,2019-01-28 11:19:42+00:00,,,,,,,,,,,,,,
201811006467,Authorization Requested,00487,2019-01-28 11:19:42+00:00,2019-01-28 11:39:01+00:00,,,,,,,,,,,,,,
201811006467,Service closure Request with BO responsibility,BOC,2019-01-28 11:39:01+00:00,2019-01-29 15:41:15+00:00,,,,,,,,,,,,,,
201811006467,Pending Request for Reservation Closure,BOC,2019-01-29 15:41:15+00:00,2019-01-29 15:43:00+00:00,,,,,,,,,,,,,,
201811006467,Request completed with account closure,BOC,2019-01-29 15:43:00+00:00,2019-01-29 15:43:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
201811006674,Request created,00531,2018-11-19 10:25:56+00:00,2018-11-19 10:27:34+00:00,,,,,,,,,,,,,,
201811006674,Evaluating Request (WITH registered letter),00045,2018-11-19 10:27:34+00:00,2018-11-19 11:36:34+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
201811006674,Service closure Request with network responsibility,00470,2018-11-19 11:36:34+00:00,2018-11-19 11:39:34+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
201811006674,Service closure Request with BO responsibility,BOC,2018-11-19 11:39:34+00:00,2018-11-20 17:07:34+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
201811006674,Pending Request for Reservation Closure,BOC,2018-11-20 17:07:34+00:00,2018-11-20 17:08:34+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
201811006674,Pending Liquidation Request,BOC,2018-11-20 17:08:34+00:00,2018-11-22 09:42:34+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
201811006674,Request completed with account closure,BOC,2018-11-22 09:42:34+00:00,2018-11-22 09:42:34+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
201811006982,Request created,00340,2018-11-19 15:51:07+00:00,2018-11-19 15:51:56+00:00,,,,,,,,,,,,,,
201811006982,Service closure Request with network responsibility,NotDef,2018-11-19 15:51:56+00:00,2018-11-19 15:53:10+00:00,,,,,,,,,,,,,,
201811006982,Authorization Requested,00208,2018-11-19 15:53:10+00:00,2018-12-03 08:58:09+00:00,,,,,,,,,,,,,,
201811006982,Service closure Request with BO responsibility,BOC,2018-12-03 08:58:09+00:00,2018-12-06 10:25:32+00:00,,,,,,,,,,,,,,
201811006982,Network Adjustment Requested,00208,2018-12-06 10:25:32+00:00,2019-01-23 10:37:53+00:00,,,,,,,,,,,,,,
201811006982,Service closure Request with BO responsibility,BOC,2019-01-23 10:37:53+00:00,2019-01-29 13:07:29+00:00,,,,,,,,,,,,,,
201811006982,Pending Request for Reservation Closure,BOC,2019-01-29 13:07:29+00:00,2019-01-29 13:11:01+00:00,,,,,,,,,,,,,,
201811006982,Request completed with account closure,BOC,2019-01-29 13:11:01+00:00,2019-01-29 13:11:01+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
201811007401,Request created,00236,2018-11-20 13:10:25+00:00,2018-11-20 13:12:20+00:00,,,,,,,,,,,,,,
201811007401,Evaluating Request (WITH registered letter),00594,2018-11-20 13:12:20+00:00,2018-11-20 14:01:20+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
201811007401,Service closure Request with network responsibility,00136,2018-11-20 14:01:20+00:00,2018-11-20 14:01:20+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
201811007401,Service closure Request with BO responsibility,BOC,2018-11-20 14:01:20+00:00,2018-11-23 11:41:20+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
201811007401,Pending Request for Reservation Closure,BOCSER,2018-11-23 11:41:20+00:00,2018-11-23 11:44:20+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
201811007401,Pending Liquidation Request,BOC,2018-11-23 11:44:20+00:00,2018-11-26 14:03:20+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
201811007401,Request completed with account closure,BOC,2018-11-26 14:03:20+00:00,2018-11-26 14:03:20+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
201811008100,Request created,00372,2018-11-21 15:56:20+00:00,2018-11-21 16:01:23+00:00,,,,,,,,,,,,,,
201811008100,Evaluating Request (WITH registered letter),00120,2018-11-21 16:01:23+00:00,2018-11-21 16:04:30+00:00,,,,,,,,,,,,,,
201811008100,Pending Request for Reservation Closure,SDCRAP,2018-11-21 16:04:30+00:00,2018-11-21 16:05:30+00:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811008100,Pending Liquidation Request,BOC,2018-11-21 16:05:30+00:00,2018-11-23 10:14:30+00:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811008100,Request completed with account closure,BOC,2018-11-23 10:14:30+00:00,2018-11-23 10:14:30+00:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811008330,Request created,00218,2018-11-22 10:16:58+00:00,2018-11-22 10:18:58+00:00,,,,,,,,,,,,,,
201811008330,Service closure Request with network responsibility,NotDef,2018-11-22 10:18:58+00:00,2019-01-25 11:23:42+00:00,,,,,,,,,,,,,,
201811008330,Authorization Requested,00040,2019-01-25 11:23:42+00:00,2019-01-29 09:53:44+00:00,,,,,,,,,,,,,,
201811008330,Pending Request for Reservation Closure,BOCSER,2019-01-29 09:53:44+00:00,2019-01-29 10:01:44+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
201811008330,Pending Liquidation Request,BOC,2019-01-29 10:01:44+00:00,2019-01-30 12:25:44+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
201811008330,Back-Office Adjustment Requested,BOC,2019-01-30 12:25:44+00:00,2019-01-31 11:50:44+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
201811008330,Request completed with account closure,BOC,2019-01-31 11:50:44+00:00,2019-01-31 11:50:44+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
201811008338,Request created,00507,2018-11-22 10:22:56+00:00,2018-11-22 10:24:56+00:00,,,,,,,,,,,,,,
201811008338,Pending Request for Reservation Closure,BOC,2018-11-22 10:24:56+00:00,2018-11-22 10:26:56+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
201811008338,Pending Liquidation Request,BOC,2018-11-22 10:26:56+00:00,2018-11-23 14:37:56+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
201811008338,Request completed with account closure,BOC,2018-11-23 14:37:56+00:00,2018-11-23 14:37:56+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
201811008394,Request created,00052,2018-12-06 17:26:22+00:00,2018-12-10 12:22:01+00:00,,,,,,,,,,,,,,
201811008394,Service closure Request with network responsibility,NotDef,2018-12-10 12:22:01+00:00,2018-12-10 12:23:29+00:00,,,,,,,,,,,,,,
201811008394,Authorization Requested,00027,2018-12-10 12:23:29+00:00,2018-12-11 08:23:58+00:00,,,,,,,,,,,,,,
201811008394,Service closure Request with BO responsibility,BOC,2018-12-11 08:23:58+00:00,2018-12-14 10:44:08+00:00,,,,,,,,,,,,,,
201811008394,Pending Request for acquittance of heirs,BOC,2018-12-14 10:44:08+00:00,2018-12-14 10:54:08+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
201811008394,Request completed with account closure,BOC,2018-12-14 10:54:08+00:00,2018-12-14 10:54:08+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
201811008598,Request created,00380,2018-11-22 14:54:04+00:00,2018-11-22 14:55:08+00:00,,,,,,,,,,,,,,
201811008598,Pending Request for Reservation Closure,BOC,2018-11-22 14:55:08+00:00,2018-11-22 14:57:08+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811008598,Pending Liquidation Request,BOC,2018-11-22 14:57:08+00:00,2018-11-26 12:38:08+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811008598,Request completed with account closure,BOC,2018-11-26 12:38:08+00:00,2018-11-26 12:38:08+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811008631,Request created,00511,2019-01-09 09:54:52+00:00,2019-01-09 09:57:06+00:00,,,,,,,,,,,,,,
201811008631,Service closure Request with network responsibility,NotDef,2019-01-09 09:57:06+00:00,2019-01-09 10:00:44+00:00,,,,,,,,,,,,,,
201811008631,Authorization Requested,00484,2019-01-09 10:00:44+00:00,2019-01-09 11:08:44+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811008631,Service closure Request with BO responsibility,BOC,2019-01-09 11:08:44+00:00,2019-01-15 09:41:44+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811008631,Pending Request for Reservation Closure,BOC,2019-01-15 09:41:44+00:00,2019-01-15 09:42:44+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811008631,Pending Liquidation Request,BOC,2019-01-15 09:42:44+00:00,2019-01-16 16:54:44+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811008631,Request completed with account closure,BOC,2019-01-16 16:54:44+00:00,2019-01-16 16:54:44+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811008634,Request created,00448,2018-11-22 15:27:19+00:00,2018-11-22 15:28:09+00:00,,,,,,,,,,,,,,
201811008634,Pending Request for Reservation Closure,BOC,2018-11-22 15:28:09+00:00,2018-11-22 15:30:09+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811008634,Pending Liquidation Request,BOC,2018-11-22 15:30:09+00:00,2018-11-23 16:44:09+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811008634,Request completed with account closure,SDC,2018-11-23 16:44:09+00:00,2018-11-23 16:44:09+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811009132,Request created,00136,2018-11-23 15:48:17+00:00,2018-11-23 15:48:41+00:00,,,,,,,,,,,,,,
201811009132,Service closure Request with network responsibility,00501,2018-11-23 15:48:41+00:00,2018-11-23 15:53:41+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811009132,Authorization Requested,00565,2018-11-23 15:53:41+00:00,2018-11-23 16:24:41+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811009132,Service closure Request with BO responsibility,BOC,2018-11-23 16:24:41+00:00,2018-11-29 14:16:41+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811009132,Service closure Request with BO responsibility,BOC,2018-11-29 14:16:41+00:00,2018-12-19 16:19:41+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811009132,Pending Request for Reservation Closure,BOC,2018-12-19 16:19:41+00:00,2018-12-19 16:20:41+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811009132,Pending Liquidation Request,BOC,2018-12-19 16:20:41+00:00,2018-12-21 03:37:41+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811009132,Request completed with account closure,BOC,2018-12-21 03:37:41+00:00,2018-12-21 03:37:41+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811009434,Request created,00244,2018-11-26 11:20:13+00:00,2018-11-26 11:20:43+00:00,,,,,,,,,,,,,,
201811009434,Authorization Requested,00594,2018-11-26 11:20:43+00:00,2018-11-26 12:14:43+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811009434,Service closure Request with BO responsibility,BOC,2018-11-26 12:14:43+00:00,2018-12-11 12:18:43+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811009434,Pending Request for Reservation Closure,BOC,2018-12-11 12:18:43+00:00,2018-12-11 12:21:43+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811009434,Pending Liquidation Request,BOCSER,2018-12-11 12:21:43+00:00,2018-12-12 12:50:43+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811009434,Pending Request for acquittance of heirs,BOC,2018-12-12 12:50:43+00:00,2018-12-12 14:33:43+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811009434,Request completed with account closure,BOC,2018-12-12 14:33:43+00:00,2018-12-12 14:33:43+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811009590,Request created,00009,2019-01-29 12:09:36+00:00,2019-01-29 12:10:09+00:00,,,,,,,,,,,,,,
201811009590,Evaluating Request (NO registered letter),00519,2019-01-29 12:10:09+00:00,2019-01-29 12:12:08+00:00,,,,,,,,,,,,,,
201811009590,Service closure Request with network responsibility,00519,2019-01-29 12:13:12+00:00,2019-01-29 12:21:54+00:00,,,,,,,,,,,,,,
201811009590,Service closure Request with BO responsibility,BOC,2019-01-29 12:21:54+00:00,2019-01-30 11:22:19+00:00,,,,,,,,,,,,,,
201811009590,Pending Request for Reservation Closure,BOC,2019-01-30 11:22:19+00:00,2019-01-30 11:23:11+00:00,,,,,,,,,,,,,,
201811009590,Request completed with account closure,BOC,2019-01-30 11:23:11+00:00,2019-01-30 11:23:11+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811009800,Request created,00877,2018-11-27 08:06:32+00:00,2018-11-27 08:06:43+00:00,,,,,,,,,,,,,,
201811009800,Service closure Request with network responsibility,NotDef,2018-11-27 08:06:43+00:00,2018-11-27 08:07:50+00:00,,,,,,,,,,,,,,
201811009800,Authorization Requested,00214,2018-11-27 08:07:50+00:00,2018-11-27 08:32:59+00:00,,,,,,,,,,,,,,
201811009800,Pending Request for Reservation Closure,BOC,2018-11-27 08:32:59+00:00,2018-11-27 09:04:59+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811009800,Pending Liquidation Request,BOC,2018-11-27 09:04:59+00:00,2018-11-28 14:57:59+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811009800,Request completed with account closure,BOC,2018-11-28 14:57:59+00:00,2018-11-28 14:57:59+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811010119,Request created,00145,2018-11-27 12:58:11+00:00,2018-11-27 13:01:47+00:00,,,,,,,,,,,,,,
201811010119,Service closure Request with network responsibility,NotDef,2018-11-27 13:01:47+00:00,2018-11-27 13:02:46+00:00,,,,,,,,,,,,,,
201811010119,Authorization Requested,00134,2018-11-27 13:02:46+00:00,2018-12-03 16:49:42+00:00,,,,,,,,,,,,,,
201811010119,Service closure Request with BO responsibility,BOC,2018-12-03 16:49:42+00:00,2018-12-06 15:17:10+00:00,,,,,,,,,,,,,,
201811010119,Pending Request for acquittance of heirs,BOC,2018-12-06 15:17:10+00:00,2018-12-06 17:01:10+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
201811010119,Request completed with account closure,BOC,2018-12-06 17:01:10+00:00,2018-12-06 17:01:10+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
201811010142,Request created,00663,2018-11-27 13:24:02+00:00,2018-11-27 13:24:30+00:00,,,,,,,,,,,,,,
201811010142,Evaluating Request (NO registered letter),00216,2018-11-27 13:24:30+00:00,2018-11-27 13:28:37+00:00,,,,,,,,,,,,,,
201811010142,Service closure Request with network responsibility,00216,2018-11-27 16:43:44+00:00,2019-01-24 13:08:27+00:00,,,,,,,,,,,,,,
201811010142,Service closure Request with BO responsibility,BOC,2019-01-24 13:08:27+00:00,2019-01-30 08:30:44+00:00,,,,,,,,,,,,,,
201811010142,Pending Request for Reservation Closure,BOC,2019-01-30 08:30:44+00:00,2019-01-30 08:31:13+00:00,,,,,,,,,,,,,,
201811010142,Request completed with account closure,BOC,2019-01-30 08:31:13+00:00,2019-01-30 08:31:13+00:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811010681,Request created,00084,2018-11-28 12:49:04+00:00,2019-01-28 09:35:58+00:00,,,,,,,,,,,,,,
201811010681,Service closure Request with network responsibility,NotDef,2019-01-28 09:35:58+00:00,2019-01-28 09:37:11+00:00,,,,,,,,,,,,,,
201811010681,Authorization Requested,00025,2019-01-28 09:37:11+00:00,2019-01-28 10:12:11+00:00,,,,,,,,,,,,,,
201811010681,Pending Request for Reservation Closure,BOCSER,2019-01-28 10:12:11+00:00,2019-01-28 10:15:11+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
201811010681,Pending Liquidation Request,BOCSER,2019-01-28 10:15:11+00:00,2019-01-29 10:02:11+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
201811010681,Request completed with account closure,BOC,2019-01-29 10:02:11+00:00,2019-01-29 10:02:11+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
201811010732,Request created,SB81,2018-11-28 13:32:52+00:00,2018-11-28 13:33:56+00:00,,,,,,,,,,,,,,
201811010732,Pending Request for Reservation Closure,BOC,2018-11-28 13:33:56+00:00,2018-11-28 13:34:56+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811010732,Pending Liquidation Request,BOC,2018-11-28 13:34:56+00:00,2018-11-30 11:16:56+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811010732,Request completed with account closure,BOC,2018-11-30 11:16:56+00:00,2018-11-30 11:16:56+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811011699,Request created,00654,2018-11-30 12:15:25+00:00,2018-11-30 12:15:40+00:00,,,,,,,,,,,,,,
201811011699,Evaluating Request (NO registered letter),00380,2018-11-30 12:15:40+00:00,2018-11-30 12:17:13+00:00,,,,,,,,,,,,,,
201811011699,Service closure Request with BO responsibility,00829,2018-11-30 12:17:13+00:00,2018-12-20 12:09:13+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811011699,Pending Request for Reservation Closure,BOC,2018-12-20 12:09:13+00:00,2018-12-20 12:11:13+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811011699,Pending Liquidation Request,BOC,2018-12-20 12:11:13+00:00,2018-12-21 15:22:13+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811011699,Request completed with account closure,BOC,2018-12-21 15:22:13+00:00,2018-12-21 15:22:13+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811011715,Request created,00054,2018-11-30 12:25:46+00:00,2018-11-30 12:26:04+00:00,,,,,,,,,,,,,,
201811011715,Evaluating Request (NO registered letter),00120,2018-11-30 12:26:04+00:00,2018-11-30 12:33:30+00:00,,,,,,,,,,,,,,
201811011715,Service closure Request with BO responsibility,00829,2018-11-30 12:33:30+00:00,2018-12-06 13:08:30+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811011715,Pending Request for Reservation Closure,BOC,2018-12-06 13:08:30+00:00,2018-12-06 13:09:30+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811011715,Pending Liquidation Request,BOC,2018-12-06 13:09:30+00:00,2018-12-07 15:45:30+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811011715,Request completed with account closure,BOC,2018-12-07 15:45:30+00:00,2018-12-07 15:45:30+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811011742,Request created,SB12,2018-11-30 12:41:50+00:00,2018-11-30 12:42:15+00:00,,,,,,,,,,,,,,
201811011742,Evaluating Request (NO registered letter),00487,2018-11-30 12:42:15+00:00,2019-01-30 15:48:09+00:00,,,,,,,,,,,,,,
201811011742,Service closure Request with network responsibility,00487,2019-01-30 17:24:51+00:00,2019-01-30 17:26:50+00:00,,,,,,,,,,,,,,
201811011742,Pending Request for Reservation Closure,BOCSER,2019-01-30 17:26:50+00:00,2019-01-31 03:01:50+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811011742,Pending Liquidation Request,BOC,2019-01-31 03:01:50+00:00,2019-02-01 03:10:50+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811011742,Request completed with account closure,BOC,2019-02-01 03:10:50+00:00,2019-02-01 03:10:50+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201811011907,Request created,00211,2018-11-30 16:24:52+00:00,2018-11-30 16:24:59+00:00,,,,,,,,,,,,,,
201811011907,Service closure Request with network responsibility,NotDef,2018-11-30 16:24:59+00:00,2018-11-30 16:27:20+00:00,,,,,,,,,,,,,,
